país Name,país Code,serie Name,serie Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Chile,CHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,-0.273631397756063,4.9716214885003,3.154034924374,3.20279913985533,4.72324526681116,6.67425416745972,5.83704571525745,6.04999082904382,5.16823098722429,3.7893928023371,-1.1180372326977,5.85165101730949,6.22389678693851,6.15534002096459,3.30850824469113,1.79264947361806,2.15194249853634,1.75303874553305,1.35769537797211,3.99002947521676,0.743130031576072,-6.14524685814565,11.7374310662749,2.44040340034618,..
Chile,CHL,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.40198526812476,0.346904117158582,0.315846834577556,0.305681400282875,0.292533646077262,0.292445771800092,0.27277383084043,0.223173455908475,0.23196851042587,0.24656553814542,0.241223310641401,0.226564285796094,0.219020458720888,0.209482026910899,0.211369388620991,0.190022046286256,0.20286181250783,0.203621108842946,0.193254546120782,0.181096849512541,0.186727898645355,0.1725967721972,..,..,..
Chile,CHL,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,2390.81574627992,2497.75286922399,2627.35492152849,2726.23757549961,2896.06378970021,3063.87215455445,3097.06564529115,3226.34656855168,3346.48072709117,3347.66540895391,3306.86875955947,3318.30524785638,3596.10664594956,3820.37105668158,3893.50611153389,3895.43615609742,..,..,..,..,..,..,..,..,..
Chile,CHL,Crecimiento de la población (%) anual,SP.POP.GROW,1.19092710984963,1.14904172536735,1.11531304820862,1.08792963607244,1.04791320216262,0.996674255969576,0.97751001174206,0.979795955667856,0.980589313160657,1.00084678976019,1.02694120751704,1.0090337555584,0.991361115471139,0.974635115583974,0.964976309009339,1.00681495918115,1.02942555374852,1.18906102612278,1.56205545588869,1.79596279901203,1.7913919716665,1.36064363430941,0.994344898418259,0.565514127974157,..
"Chile,CHL,""Población, total"",SP.POP.TOTL,15176410,15351799,15523978,15693790,15859112,16017966,16175311,16334575,16495538,16661462,16833447,17004162,17173573,17341771,17509925,17687108,17870124,18083879,18368577,18701450,19039485,19300315,19493184,19603733,.."
Argentina,ARG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.00086100285785,-9.9004848136464,10.7180099337095,4.95636996008236,..
Argentina,ARG,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.318909972217278,0.309098398743112,0.299469331026383,0.310336852519235,0.303881207332858,0.300607089537799,0.276513839985252,0.263431028788317,0.247307122050128,0.239510370829821,0.236825362388163,0.226963218591912,0.221559767294129,0.217225326053705,0.215944186907021,0.214211222036683,0.214470095609291,0.207510182430541,0.173088212215521,0.162282196562438,0.158998418705971,0.152703549466824,..,..,..
Argentina,ARG,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,2023.46157948029,2077.53957335771,2108.99040202059,2003.66751741611,2169.48754386443,2282.82256318506,2397.48653338231,2362.85310598862,2443.84413515149,2759.51327028767,2716.59821526407,2877.65265331343,2929.07502855568,3000.60352326565,2967.37655805218,3074.70207056563,..,..,..,..,..,..,..,..,..
Argentina,ARG,Crecimiento de la población (%) anual,SP.POP.GROW,1.15204385364535,1.13327702210541,1.0991714603689,1.07353834961783,1.03236085902218,1.01533668354561,1.03347622351885,1.03467173566483,1.00629733064648,0.992294094354656,1.01428389337816,0.255582398485167,1.15305928006386,1.13690569378967,1.11910919999772,1.09946109101836,1.07800134449604,1.05718157762752,1.03713389686514,1.01580834908002,0.993397493293046,0.970053991438048,0.947490959333989,0.925835473662058,..
"Argentina,ARG,""Población, total"",SP.POP.TOTL,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830,.."
Brasil,BRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,0.467937566477133,4.38794944745618,1.38989640095637,3.05346185909312,1.14082899824888,5.75996463670954,3.20213206130431,3.96198871122617,6.06987060678338,5.09419544658736,-0.125812002161169,7.52822581815364,3.97442307944702,1.92117598576537,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842,-3.2767587964736,4.98884970066018,2.90053061522693,..
Brasil,BRA,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.203093912243854,0.198282497191757,0.194733927049188,0.185120791423294,0.175565357787363,0.17087516285771,0.162089052695907,0.153039578140064,0.147572240649517,0.146013433675891,0.136078220833996,0.142172847746463,0.140810297037507,0.151808698792545,0.156012864991483,0.161556319264226,0.162370150175431,0.153746296287714,0.152899613062689,0.136119543851417,0.130278113850276,0.123263767585532,..,..,..
Brasil,BRA,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,1820.04593204693,1885.66546497112,1737.97615659531,1797.26816236679,1873.81236868275,1948.58174018788,2008.56721006521,2065.19220177374,2160.23263259907,2222.41579209327,2189.997777527,2366.38012019669,2422.57622111654,2492.83786417253,2560.09555974195,2610.99928167575,..,..,..,..,..,..,..,..,..
Brasil,BRA,Crecimiento de la población (%) anual,SP.POP.GROW,1.42022228691432,1.36677132973907,1.32069475807143,1.26284153622856,1.18566943930002,1.13939301199192,1.11720287765336,1.07735384590771,1.03202723327326,0.987284202776065,0.953147864558066,0.93941802248079,0.928589629509177,0.900343360601223,0.868346150167205,0.857834828724811,0.845992601345206,0.8112564782781,0.79226340042227,0.793768153848091,0.766107802084815,0.665176682246802,0.528590452919416,0.459583548488331,..
"Brasil,BRA,""Población, total"",SP.POP.TOTL,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498,.."
Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,-4.20401524244947,2.92486148176778,1.67789830787579,2.50398046659659,3.91827190322513,5.33302206759905,4.82876110773741,6.71686869844402,6.73819469090975,3.28344618616541,1.13964864548062,4.49465897070922,6.94789198173555,3.91263576716115,5.13399351995672,4.49903000110972,2.95590137527523,2.08738250162794,1.35936086788746,2.56432428277704,3.18685539245533,-7.25229907492306,11.0161932669779,7.25656287393603,..
Colombia,COL,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.222255622759458,0.222760678275668,0.216410447920889,0.200155553918956,0.18671792612968,0.172304289294025,0.163812614963218,0.148922774469044,0.139391321308218,0.133724718189911,0.136544976676959,0.132159941558504,0.131674593847307,0.127021557259146,0.131779954971875,0.12878474729322,0.129377904039485,0.125528106459443,0.109179246528786,0.106217119129324,0.098053023902556,0.100689297562639,..,..,..
Colombia,COL,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,836.61973283786,854.542512731373,874.996470067743,882.359121027437,885.510184731059,921.55092739991,918.406837933973,970.66110302058,998.416360820164,998.372418336941,1076.09534945873,1104.49126907673,1148.56024199573,1177.56998281677,1317.96557501601,1320.34513000325,..,..,..,..,..,..,..,..,..
Colombia,COL,Crecimiento de la población (%) anual,SP.POP.GROW,1.6742155832136,1.61983140551157,1.57553237214944,1.53486691614177,1.48113157054236,1.42817053070487,1.36565233876962,1.29886517669187,1.23996744251378,1.16787354604705,1.13154130595269,1.12688471543895,1.09358307436582,1.03966499994087,0.990034781454962,0.947136923375947,0.941994067106625,1.068611890834,1.51228960592288,1.89558675057496,1.83074694246543,1.47010203160178,1.14382091580962,0.691481571303501,..
"Colombia,COL,""Población, total"",SP.POP.TOTL,38585033,39215135,39837875,40454050,41057687,41648268,42220940,42772910,43306582,43815313,44313917,44816108,45308899,45782417,46237930,46677947,47119728,47625955,48351671,49276961,50187406,50930662,51516562,51874024,.."
Bolivia,BOL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,0.426885422588825,2.50781080899483,1.68379912721825,2.48556573783829,2.71133983700673,4.17329558916248,4.42143312687979,4.79700882356067,4.56438426887887,6.14849787462164,3.35699957430565,4.1267225910567,5.204092443086,5.12227558091757,6.79601142810841,5.46056950635136,4.85718717971413,4.26392086382113,4.19520633360395,4.22362365271844,2.21670563961031,-8.7378843576993,6.11137272458573,3.60568038279472,..
Bolivia,BOL,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.300471126652589,0.280499788481577,0.259954947310157,0.266591758625677,0.270987928664523,0.26770322325818,0.261835940474649,0.262773622297066,0.271925116695288,0.268804131849627,0.275386268395641,0.283127176705325,0.286767742065575,0.274912149203367,0.257460496708271,0.2547704965004,0.253915888082179,0.252752494698478,0.224020884916987,0.212377646347621,0.203857924260345,0.187494872547879,..,..,..
Bolivia,BOL,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,409.1691815621,407.440958883959,408.754363667214,422.33188545065,429.925746722727,439.982339944353,469.213815190328,499.126920860561,530.215158819469,519.300815244591,537.541498293209,586.30946849687,617.915351368177,642.591741276973,682.934157682116,728.222906191974,..,..,..,..,..,..,..,..,..
Bolivia,BOL,Crecimiento de la población (%) anual,SP.POP.GROW,1.81906465021901,1.80379049207336,1.76981723900868,1.75107228754869,1.74628939852943,1.73917027368374,1.7329882488039,1.74713275481179,1.75023288737608,1.72976143588269,1.71311404940389,1.69628237644672,1.67782849865133,1.65463539887486,1.62957319915505,1.60331510672219,1.5731449401483,1.54728829634713,1.52010888105833,1.48747419672442,1.45750439141779,1.33973922043111,1.19348671867883,1.1902748132628,..
"Bolivia,BOL,""Población, total"",SP.POP.TOTL,8439052,8592656,8746084,8900583,9057378,9216279,9377388,9542663,9711152,9880593,10051317,10223270,10396246,10569697,10743349,10916987,11090085,11263015,11435533,11606905,11777315,11936162,12079472,12224110,.."
El Salvador,SLV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.16203373722973,1.12790697674419,0.879613659882722,1.57291844759789,1.56539303147618,0.889404485692197,2.68083009363194,4.3369986028604,1.84760220587859,2.15440283228119,-2.10876803551609,2.15419501133786,3.77358490566037,2.88770053475935,2.18295218295219,1.7293997965412,2.40000008852115,2.53906241135864,2.28571437002014,2.4208565263835,2.36363628316258,-7.81527508113207,11.1753370825566,2.59965337755526,..
El Salvador,SLV,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.220603332115129,0.214284327033683,0.216478041358644,0.212240213000606,0.224773871619536,0.222520383837286,0.215141222394702,0.211692164716419,0.213403691053686,0.185648777018284,0.182085951786573,0.172499677173889,0.168807728364428,0.16510085183209,0.14827197045814,0.142549361284344,0.142634501553927,0.135893279845483,0.11390040650569,0.119570710954763,0.130336850800466,0.10884543437146,..,..,..
El Salvador,SLV,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,580.872040692441,607.705116840162,620.230640963445,661.756449338951,689.912755405022,688.740492953954,757.22732239152,823.109235063559,891.112386544898,864.685958485516,855.333967692345,866.858116915935,891.101353369346,927.078733037843,971.443222869995,949.991996168468,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Crecimiento de la población (%) anual,SP.POP.GROW,0.656606870781475,0.582883767568532,0.4957580845353,0.386354097488165,0.258744779316872,0.14600619513778,0.035814056190455,-0.0560127440734922,0.160532322783851,0.395765788534978,0.379776014021418,0.374364787171041,0.380610550595593,0.389311893511473,0.394479107083525,0.385376455719377,0.346286117647337,0.311563471293443,0.257949946994399,0.154476680476382,0.0617207329334854,0.199062369975812,0.340068122361035,0.351368233858255,..
"El Salvador,SLV,""Población, total"",SP.POP.TOTL,5923852,5958482,5988095,6011275,6026849,6035655,6037817,6034436,6044131,6068099,6091188,6114034,6137349,6161289,6185642,6209526,6231066,6250510,6266654,6276342,6280217,6292731,6314167,6336392,.."
Puerto Rico,PRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,5.38969992777254,3.2719645286232,6.3134715546886,0.916459383541564,0.0534198046896961,8.74867692653547,-1.98693873332242,-1.40941402442895,-1.16280669029354,-1.8441342497794,-1.9524251417231,-0.413254118484915,-0.358510628287519,0.0292751104899338,-0.306826657099961,-1.19036345385329,-1.04944365110551,-1.26300292505279,-2.88595475858821,-4.36060606060606,1.67506310530929,-4.20280671867371,0.432646953579919,3.36097255511649,..
Puerto Rico,PRI,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Crecimiento de la población (%) anual,SP.POP.GROW,0.500714523269446,0.276558688867414,0.214145951376015,0.128937305848895,0.0625899064015263,0.0204626359646878,-0.144242360500613,-0.423467205495354,-0.585620757159528,-0.58667739163101,-0.54540189449208,-0.506170056982176,-1.15654029293994,-1.20998793422288,-1.14593097838135,-1.6331283312239,-1.75920825815177,-1.93497109034618,-2.4180176217623,-4.0483910336329,0.0106465459574109,2.71397643163413,-0.576507689869367,-1.26161326518099,..
"Puerto Rico,PRI,""Población, total"",SP.POP.TOTL,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473232,3406672,3325286,3193354,3193694,3281557,3262693,3221789,.."
México,MEX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.75503039300564,5.02928399378261,-0.450845253215945,-0.236588001922641,1.18554486144255,3.56544103201486,2.11324711473297,4.80501352193184,2.07786393942817,0.943331858052289,-6.29525055291316,4.9713345620779,3.44404507835114,3.55321075014902,0.852101564092919,2.50376350288664,2.70232342550646,1.77249323408108,1.87172852475888,1.97208211117706,-0.278148781271128,-8.65158681905974,5.83782952301841,3.89823146126129,..
México,MEX,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.331559064241173,0.328475467608487,0.322399173572809,0.323177747412734,0.325693525092384,0.313380868405306,0.308026348882577,0.287438522887507,0.279570831146411,0.265522325308555,0.263505226322903,0.256064765143824,0.240417297152635,0.23128276535543,0.221238880671489,0.205035849296076,0.204256278925827,0.193828695154406,0.187674280876852,0.170703367847381,0.171227267902407,0.15616495929919,..,..,..
México,MEX,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,1709.35096046798,1819.34952282561,1850.83070367182,1857.99072012398,2013.74916587621,1937.62494310377,2007.04835991881,2033.684424427,2063.93226158251,2067.79465417394,2020.71279466653,2046.82382987634,2246.91125042215,2283.07135491459,2172.17588786206,2186.37582152033,..,..,..,..,..,..,..,..,..
México,MEX,Crecimiento de la población (%) anual,SP.POP.GROW,1.64054838334199,1.58455078746177,1.54194113014521,1.52045522318023,1.48740053113001,1.4696529746789,1.42951167105736,1.36053857389621,1.31623681916458,1.26753574174522,1.23674369230562,1.32657895725526,1.4276397653994,1.39661546186197,1.317160792789,1.2414667155537,1.16700884975484,1.13323428792033,1.08042073770937,0.951668643927897,0.860265089734684,0.727243815691995,0.559420832085433,0.628607802526073,..
"México,MEX,""Población, total"",SP.POP.TOTL,96334810,97873442,99394288,100917081,102429341,103945813,105442402,106886790,108302973,109684489,111049428,112532401,114150481,115755909,117290686,118755887,120149897,121519221,122839258,124013861,125085311,125998302,126705138,127504125,.."
Costa Rica,CRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,4.21481116768969,3.86871809125479,3.49116987088031,3.41687638944796,4.31717986447036,4.42459959836211,3.97666636845196,7.32669543218398,8.21513198440249,4.73817487709474,-0.87345594081205,5.36034347694341,4.40315923935717,4.88259241031079,2.49476611386375,3.54210987593986,3.65208096806472,4.20432325432709,4.15769896239459,2.61590440285156,2.41751181706449,-4.27335432054194,7.93576224703865,4.55149177962382,..
Costa Rica,CRI,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.172360003515424,0.159453301179256,0.165175484312118,0.160181719640511,0.158097213407718,0.151119618020573,0.148752212168439,0.14051585674663,0.14659105135861,0.135750595580427,0.130338499714776,0.120659069998502,0.118401260739922,0.110390281894538,0.108283069507238,0.100219777757189,0.089272694503848,0.0856980614543802,0.081153207378142,0.0766217271585858,0.0681854723517448,0.062623920221446,..,..,..
Costa Rica,CRI,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,1429.47585885175,1500.55551464832,1478.82351373796,1550.22663969031,1633.95493970553,1668.54778028593,1709.03455071924,1809.20256216521,1870.48749115713,1872.75609678624,1827.91318321844,1869.65141666876,1866.48250421054,1922.90112323351,1919.84405832369,1922.88319769593,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,Crecimiento de la población (%) anual,SP.POP.GROW,2.07208096201444,1.97358823214158,1.84330854695316,1.69774908835068,1.58793253810516,1.52086528848105,1.47252758666781,1.43284202712965,1.40273700394929,1.38455388597677,1.35039395502168,1.2873898093698,1.24002656207939,1.20358030533586,1.1532718484809,1.09494595424381,1.04634340433544,1.01547072688832,0.978713315995535,0.934615300864476,0.865128346659953,0.755771068349343,0.600406861056438,0.520031291578434,..
"Costa Rica,CRI,""Población, total"",SP.POP.TOTL,3901430,3979193,4053222,4122623,4188610,4252800,4315887,4378172,4440019,4501921,4563127,4622252,4679926,4736593,4791535,4844288,4895242,4945205,4993842,5040734,5084532,5123105,5153957,5180829,.."
Venezuela,VEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,-5.97045814641,3.68694416687683,3.3942361077907,-8.85564735286779,-7.75530004959883,18.2866066891245,10.3179138043148,9.87214910851037,8.7535788078585,5.27785412398782,-3.20230265749002,-1.48879125078348,4.17642535923927,5.62595697508641,1.34309403607476,-3.89438647450662,..,..,..,..,..,..,..,..,..
Venezuela,VEN,Emisiones de CO2 (kg por PPA del PIB),EN.ATM.CO2E.PP.GD,0.468562920570813,0.463227429843044,0.452420451631482,0.50656595793554,0.519481743653087,0.43977649755433,0.408030118359784,0.360637716966182,0.311627055093568,0.308227614717077,0.319483234172883,0.344644614486691,0.316071801782,..,..,..,..,..,..,..,..,..,..,..,..
Venezuela,VEN,Consumo de energía eléctrica (kWh per cápita),EG.USE.ELEC.KH.PC,2577.59014910527,2641.91566886959,2706.73032691896,2733.45679505082,2640.90929383409,2772.15092717496,2860.91023644309,2971.4323413025,2988.72697887314,3091.91366612666,3058.57562574723,3165.06809571659,3233.31337308131,3292.11393143757,3292.71167146105,2705.6040126574,..,..,..,..,..,..,..,..,..
Venezuela,VEN,Crecimiento de la población (%) anual,SP.POP.GROW,1.95132966201454,1.9042706267462,1.83535055290849,1.79537122177653,1.7651559616598,1.71089322511207,1.67071492636166,1.61167342545955,1.5487692066186,1.47403998165424,1.40082958318807,1.35734981460765,1.31857718723776,1.27810796850367,1.23962007374554,1.18352016638979,1.10818499531086,0.691185784244756,-0.580806784389088,-2.44354322482875,-2.90499574537726,-1.67498559751263,-1.02517870784193,0.360447056123405,..
